time, value, t-delta
1360654414, 192, 90
1360654504, 225, 90
1360654594, 265, 90
1360654684, 256, 90
1360654774, 226, 90
1360654864, 226, 90
1360654954, 243, 90
1360655044, 256, 90
1360655134, 565, 90
1360655224, 2441, 90
1360655314, 1460, 90
1360655404, 733, 90
1360655494, 441, 90
1360655584, 241, 90
1360655674, 239, 90
1360655764, 245, 90
1360655854, 206, 90
1360655944, 173, 90
1360656034, 155, 90
1360656124, 153, 90
1360656214, 155, 90
1360656304, 157, 90
1360656394, 155, 90
1360656484, 156, 90
1360656574, 154, 90
1360656664, 157, 90
1360656754, 156, 90
1360656844, 158, 90
1360656934, 152, 90
1360657024, 147, 90
1360657114, 146, 90
1360657204, 149, 90
1360657294, 146, 90
1360657384, 149, 90
1360657474, 147, 90
1360657564, 148, 90
1360657654, 149, 90
1360657744, 151, 90
1360657834, 157, 90
1360657924, 455, 90
1360658014, 2426, 90
1360658104, 2444, 90
1360658194, 2611, 90
1360658284, 3369, 90
1360658374, 3066, 90
1360658464, 2868, 90
1360658554, 2680, 90
1360658644, 2871, 90
1360658734, 2694, 90
1360658824, 2353, 90
1360658914, 2946, 90
1360659004, 1240, 90
1360659094, 398, 90
1360659184, 578, 90
1360659274, 2396, 90
1360659364, 3198, 90
1360659454, 4597, 90
1360659544, 4614, 90
1360659634, 6485, 90
1360659724, 6359, 90
1360659814, 4891, 90
1360659904, 3984, 90
1360659994, 3634, 90
1360660084, 3785, 90
1360660174, 3306, 90
1360660264, 1409, 90
1360660354, 1520, 90
1360660444, 1925, 90
1360660534, 596, 90
1360660624, 383, 90
1360660714, 385, 90
1360660804, 383, 90
1360660894, 371, 90
1360660984, 365, 90
1360661074, 362, 90
1360661164, 638, 90
1360661254, 1102, 90
1360661344, 837, 90
1360661434, 476, 90
1360661524, 470, 90
1360661614, 465, 90
1360661704, 661, 90
1360661794, 860, 90
1360661884, 481, 90
1360661974, 527, 90
1360662064, 521, 90
1360662154, 521, 90
1360662244, 485, 90
1360662334, 485, 90
1360662424, 484, 90
1360662514, 489, 90
1360662604, 471, 90
1360662694, 350, 90
1360662784, 272, 90
1360662874, 1367, 90
1360662964, 1315, 90
1360663054, 967, 90
1360663144, 918, 90
1360663234, 731, 90
1360663324, 437, 90
1360663414, 356, 90
1360663504, 319, 90
1360663594, 320, 90
1360663684, 319, 90
1360663774, 289, 90
1360663864, 287, 90
1360663954, 289, 90
1360664044, 288, 90
1360664134, 288, 90
1360664224, 290, 90
1360664314, 288, 90
1360664404, 301, 90
1360664494, 371, 90
1360664584, 364, 90
1360664674, 361, 90
1360664764, 546, 90
1360664854, 1723, 90
1360664944, 1100, 90
1360665034, 250, 90
1360665124, 186, 90
1360665214, 172, 90
1360665304, 168, 90
1360665394, 138, 90
1360665484, 115, 90
1360665574, 115, 90
1360665664, 116, 90
1360665754, 115, 90
1360665844, 116, 90
1360665934, 114, 90
1360666114, 115, 90
1360666294, 116, 90
1360666474, 113, 90
1360666654, 2204, 90
1360666834, 2212, 90
1360667014, 2200, 90
1360667194, 2225, 90
1360667374, 2213, 90
1360667554, 116, 90
1360667734, 126, 90
1360667914, 177, 90
1360668094, 177, 90
1360668274, 171, 90
1360668454, 174, 90
1360668634, 169, 90
1360668814, 117, 90
1360668994, 115, 90
1360669174, 114, 90
1360669354, 114, 90
1360669534, 115, 90
1360669714, 183, 90
1360669894, 183, 90
1360670074, 185, 90
1360670254, 186, 90
1360670434, 185, 90
1360670614, 185, 90
1360670794, 184, 90
1360670974, 934, 90
1360671154, 142, 90
1360671334, 207, 90
1360671514, 241, 90
1360671694, 246, 90
1360671874, 242, 90
1360672054, 240, 90
1360672234, 201, 90
1360672414, 186, 90
1360672594, 185, 90
1360672774, 185, 90
1360672954, 182, 90
1360673134, 210, 90
1360673314, 211, 90
1360673494, 203, 90
1360673674, 203, 90
1360673854, 203, 90
1360674034, 203, 90
1360674214, 204, 90
1360674394, 200, 90
1360674574, 201, 90
1360674754, 282, 90
1360674934, 256, 90
1360675114, 257, 90
1360675294, 253, 90
1360675474, 250, 90
1360675654, 250, 90
1360675834, 196, 90
1360676014, 196, 90
1360676194, 194, 90
1360676374, 193, 90
1360676554, 154, 90
1360676734, 152, 90
1360676914, 149, 90
1360677094, 156, 90
1360677274, 151, 90
1360677544, 148, 90
1360677724, 153, 90
1360677904, 152, 90
1360678084, 148, 90
1360678264, 214, 90
1360678444, 208, 90
1360678624, 208, 90
1360678804, 202, 90
1360678984, 200, 90
1360679164, 187, 90
1360679344, 146, 90
1360679523, 147, 90
1360679704, 2245, 90
1360679883, 2212, 90
1360680063, 2213, 90
1360680244, 2226, 90
1360680423, 156, 90
1360680604, 154, 90
1360680783, 151, 90
1360680963, 154, 90
1360681143, 150, 90
1360681323, 149, 90
1360681503, 147, 90
1360681683, 201, 90
1360681863, 234, 90
1360682043, 218, 90
1360682223, 446, 90
1360682403, 432, 90
1360682583, 443, 90
1360682763, 257, 90
1360682943, 257, 90
1360683123, 198, 90
1360683303, 194, 90
1360683483, 197, 90
1360683663, 196, 90
1360683843, 191, 90
1360684023, 189, 90
1360684203, 204, 90
1360684383, 228, 90
1360684563, 229, 90
1360684743, 224, 90
1360684923, 182, 90
1360685103, 232, 90
1360685283, 199, 90
1360685463, 243, 90
1360685643, 252, 90
1360685823, 248, 90
1360686003, 244, 90
1360686183, 195, 90
1360686363, 194, 90
1360686544, 194, 90
1360686723, 881, 90
1360686903, 2301, 90
1360687083, 2235, 90
1360687263, 2239, 90
1360687443, 1490, 90
1360687623, 143, 90
1360687803, 143, 90
1360687983, 153, 90
1360688163, 225, 90
1360688343, 238, 90
1360688523, 241, 90
1360688703, 212, 90
1360688883, 208, 90
1360689063, 211, 90
1360689243, 259, 90
1360689423, 256, 90
1360689603, 249, 90
1360689783, 2090, 90
1360689963, 1717, 90
1360690143, 1623, 90
1360690323, 500, 90
1360690503, 605, 90
1360690683, 494, 90
1360690863, 488, 90
1360691043, 532, 90
1360691223, 540, 90
1360691313, 540, 90
1360691403, 540, 90
1360691493, 535, 90
1360691583, 532, 90
1360691673, 585, 90
1360691763, 999, 90
1360691853, 1129, 90
1360691943, 1171, 90
1360692033, 1227, 90
1360692123, 619, 90
1360692213, 481, 90
1360692303, 402, 90
1360692393, 217, 90
1360692483, 206, 90
1360692573, 213, 90
1360692663, 221, 90
1360692753, 225, 90
1360692843, 256, 90
1360692933, 193, 90
1360693023, 292, 90
1360693113, 325, 90
1360693203, 329, 90
1360693293, 216, 90
1360693383, 178, 90
1360693473, 175, 90
1360693563, 174, 90
1360693653, 167, 90
1360693743, 167, 90
1360693833, 182, 90
1360693923, 235, 90
1360694013, 220, 90
1360694103, 261, 90
1360694193, 333, 90
1360694283, 360, 90
1360694373, 356, 90
1360694463, 305, 90
1360694553, 360, 90
1360694643, 328, 90
1360694733, 286, 90
1360694823, 279, 90
1360694913, 278, 90
1360695003, 277, 90
1360695093, 280, 90
1360695183, 270, 90
1360695273, 2835, 90
1360695363, 4678, 90
1360695453, 4647, 90
1360695543, 3891, 90
1360695633, 3580, 90
1360695723, 3578, 90
1360695813, 3587, 90
1360695903, 3555, 90
1360695993, 3484, 90
1360696083, 3153, 90
1360696173, 2438, 90
1360696263, 2426, 90
1360696353, 2441, 90
1360696443, 2413, 90
1360696533, 2437, 90
1360696623, 2247, 90
1360696713, 2225, 90
1360696803, 2210, 90
1360696893, 2204, 90
1360696983, 2214, 90
1360697073, 2197, 90
1360697163, 2207, 90
1360697253, 2223, 90
1360697343, 2187, 90
1360697433, 2199, 90
1360697523, 2213, 90
1360697613, 2203, 90
1360697703, 2217, 90
1360697793, 2268, 90
1360697883, 2278, 90
1360697973, 2477, 90
1360698063, 2513, 90
1360698153, 2574, 90
1360698243, 2586, 90
1360698333, 834, 90
1360698423, 429, 90
1360698513, 375, 90
1360698603, 369, 90
1360698693, 364, 90
1360698783, 281, 90
1360698873, 219, 90
1360698963, 223, 90
1360699053, 219, 90
1360699143, 248, 90
1360699233, 246, 90
1360699323, 245, 90
1360699413, 245, 90
1360699503, 245, 90
1360699593, 244, 90
1360699683, 378, 90
1360699773, 2428, 90
1360699863, 2385, 90
1360699953, 2378, 90
1360700043, 2498, 90
1360700133, 2511, 90
1360700223, 2508, 90
1360700313, 2498, 90
1360700403, 2502, 90
1360700493, 2495, 90
1360700583, 2500, 90
1360700673, 2501, 90
1360700763, 2510, 90
1360700853, 2572, 90
1360700943, 2545, 90
1360701033, 2467, 90
1360701123, 2385, 90
1360701213, 2405, 90
1360701303, 2420, 90
1360701393, 2423, 90
1360701483, 2412, 90
1360701573, 2392, 90
1360701663, 2464, 90
1360701753, 2589, 90
1360701843, 2370, 90
1360701933, 2362, 90
1360702023, 2321, 90
1360702113, 2328, 90
1360702203, 2330, 90
1360702293, 2335, 90
1360702383, 2344, 90
1360702473, 2344, 90
1360702563, 2332, 90
1360702653, 2338, 90
1360702743, 2332, 90
1360702833, 2333, 90
1360702923, 2369, 90
1360703013, 2385, 90
1360703103, 2383, 90
1360703193, 2375, 90
1360703283, 2324, 90
1360703373, 2331, 90
1360703463, 2331, 90
1360703553, 2334, 90
1360703643, 2315, 90
1360703733, 2333, 90
1360703823, 2335, 90
1360703913, 2306, 90
1360704003, 2320, 90
1360704093, 2335, 90
1360704183, 2349, 90
1360704273, 2399, 90
1360704363, 2393, 90
1360704453, 2436, 90
1360704543, 2431, 90
1360704633, 2434, 90
1360704723, 2420, 90
1360704813, 2452, 90
1360704903, 1410, 90
1360704993, 1329, 90
1360705083, 2738, 90
1360705173, 2740, 90
1360705263, 2698, 90
1360705353, 2760, 90
1360705443, 2783, 90
1360705533, 2787, 90
1360705623, 2785, 90
1360705713, 2780, 90
1360705803, 4056, 90
1360705893, 4867, 90
1360705983, 3934, 90
1360706073, 2637, 90
1360706163, 2771, 90
1360706253, 3604, 90
1360706343, 4869, 90
1360706433, 4871, 90
1360706523, 4831, 90
1360706613, 4832, 90
1360706703, 4806, 90
1360706793, 4645, 90
1360706883, 3552, 90
1360706973, 2634, 90
1360707063, 2601, 90
1360707153, 2581, 90
1360707243, 2609, 90
1360707333, 2592, 90
1360707423, 2563, 90
1360707513, 2507, 90
1360707603, 2456, 90
1360707693, 2449, 90
1360707783, 2395, 90
1360707873, 2404, 90
1360707963, 2358, 90
1360708053, 1894, 90
1360708143, 211, 90
1360708233, 215, 90
1360708323, 205, 90
1360708413, 201, 90
1360708503, 201, 90
1360708593, 168, 90
1360708683, 152, 90
1360708773, 154, 90
1360708863, 140, 90
1360708953, 117, 90
1360709043, 117, 90
1360709133, 116, 90
1360709223, 114, 90
1360709313, 115, 90
1360709403, 114, 90
1360709493, 115, 90
1360709583, 112, 90
1360709673, 116, 90
1360709763, 117, 90
1360709853, 115, 90
1360709943, 116, 90
1360710033, 117, 90
1360710123, 119, 90
1360710213, 118, 90
1360710303, 115, 90
1360710393, 117, 90
1360710483, 114, 90
1360710573, 118, 90
1360710663, 116, 90
1360710753, 115, 90
1360710843, 117, 90
1360710933, 181, 90
1360711023, 176, 90
1360711113, 171, 90
1360711203, 170, 90
1360711293, 171, 90
1360711383, 169, 90
1360711473, 169, 90
1360711563, 167, 90
1360711653, 167, 90
1360711743, 166, 90
1360711833, 166, 90
1360711923, 153, 90
1360712013, 116, 90
1360712103, 115, 90
1360712193, 116, 90
1360712283, 114, 90
1360712373, 114, 90
1360712463, 116, 90
1360712553, 121, 90
1360712643, 115, 90
1360712733, 115, 90
1360712823, 116, 90
1360712913, 116, 90
1360713003, 116, 90
1360713093, 118, 90
1360713183, 117, 90
1360713273, 114, 90
1360713363, 115, 90
1360713453, 116, 90
1360713543, 117, 90
1360713633, 117, 90
1360713723, 118, 90
1360713813, 119, 90
1360713903, 116, 90
1360713993, 117, 90
1360714083, 116, 90
1360714173, 116, 90
1360714263, 132, 90
1360714353, 180, 90
1360714443, 175, 90
1360714533, 171, 90
1360714623, 172, 90
1360714713, 170, 90
1360714803, 168, 90
1360714893, 197, 90
1360714983, 212, 90
1360715073, 209, 90
1360715163, 208, 90
1360715253, 210, 90
1360715343, 203, 90
1360715433, 159, 90
1360715523, 160, 90
1360715613, 162, 90
1360715703, 163, 90
1360715793, 160, 90
1360715883, 160, 90
1360715973, 162, 90
1360716063, 160, 90
1360716153, 162, 90
1360716243, 161, 90
1360716333, 162, 90
1360716423, 157, 90
1360716513, 158, 90
1360716603, 161, 90
1360716693, 161, 90
1360716783, 158, 90
1360716873, 156, 90
1360716963, 160, 90
1360717053, 160, 90
1360717143, 161, 90
1360717233, 157, 90
1360717323, 158, 90
1360717413, 154, 90
1360717503, 154, 90
1360717593, 154, 90
1360717682, 154, 89
1360717772, 187, 90
1360717863, 217, 90
1360717953, 211, 90
1360718042, 173, 89
1360718133, 171, 90
1360718222, 168, 89
1360718312, 168, 90
1360718402, 167, 90
1360718492, 168, 90
1360718582, 167, 90
1360718672, 166, 90
1360718762, 163, 90
1360718852, 120, 90
1360718942, 116, 90
1360719032, 115, 90
1360719122, 117, 90
1360719212, 116, 90
1360719302, 116, 90
1360719392, 114, 90
1360719482, 115, 90
1360719572, 114, 90
1360719662, 117, 90
1360719752, 114, 90
1360719842, 113, 90
1360719932, 116, 90
1360720023, 115, 90
1360720112, 116, 89
1360720202, 118, 90
1360720292, 116, 90
1360720382, 117, 90
1360720472, 115, 90
1360720562, 117, 90
1360720652, 116, 90
1360720742, 117, 90
1360720832, 115, 90
1360720922, 117, 90
1360721012, 115, 90
1360721102, 116, 90
1360721192, 133, 90
1360721282, 179, 90
1360721372, 171, 90
1360721462, 174, 90
1360721552, 171, 90
1360721642, 168, 90
1360721732, 169, 90
1360721822, 167, 90
1360721913, 168, 90
1360722002, 166, 89
1360722092, 165, 90
1360722182, 164, 90
1360722272, 145, 90
1360722362, 114, 90
1360722452, 115, 90
1360722542, 115, 90
1360722632, 116, 90
1360722722, 116, 90
1360722812, 115, 90
1360722902, 117, 90
1360722992, 115, 90
1360723082, 116, 90
1360723172, 146, 90
1360723262, 160, 90
1360723352, 161, 90
1360723442, 159, 90
1360723532, 161, 90
1360723622, 158, 90
1360723712, 159, 90
1360723802, 160, 90
1360723892, 163, 90
1360723982, 161, 90
1360724072, 159, 90
1360724162, 160, 90
1360724252, 162, 90
1360724342, 161, 90
1360724432, 160, 90
1360724522, 159, 90
1360724612, 160, 90
1360724702, 168, 90
1360724792, 224, 90
1360724882, 216, 90
1360724972, 215, 90
1360725062, 213, 90
1360725152, 214, 90
1360725242, 210, 90
1360725332, 211, 90
1360725422, 207, 90
1360725512, 206, 90
1360725602, 208, 90
1360725692, 203, 90
1360725782, 162, 90
1360725872, 153, 90
1360725962, 152, 90
1360726052, 158, 90
1360726142, 158, 90
1360726232, 153, 90
1360726322, 967, 90
1360726412, 2320, 90
1360726502, 2314, 90
1360726592, 2329, 90
1360726682, 2326, 90
1360726772, 2341, 90
1360726862, 2335, 90
1360726952, 1564, 90
1360727042, 154, 90
1360727132, 155, 90
1360727222, 154, 90
1360727312, 153, 90
1360727402, 155, 90
1360727492, 129, 90
1360727582, 116, 90
1360727672, 114, 90
1360727762, 115, 90
1360727852, 119, 90
1360727942, 117, 90
1360728032, 114, 90
1360728122, 114, 90
1360728212, 163, 90
1360728302, 176, 90
1360728392, 172, 90
1360728482, 172, 90
1360728572, 169, 90
1360728662, 169, 90
1360728752, 169, 90
1360728842, 167, 90
1360728932, 166, 90
1360729022, 167, 90
1360729112, 164, 90
1360729202, 165, 90
1360729292, 115, 90
1360729382, 114, 90
1360729472, 118, 90
1360729562, 117, 90
1360729652, 116, 90
1360729742, 114, 90
1360729832, 114, 90
1360729922, 118, 90
1360730012, 116, 90
1360730102, 115, 90
1360730192, 114, 90
1360730282, 113, 90
1360730372, 113, 90
1360730462, 117, 90
1360730552, 118, 90
1360730642, 118, 90
1360730732, 116, 90
1360730822, 116, 90
1360730912, 114, 90
1360731002, 116, 90
1360731092, 116, 90
1360731182, 114, 90
1360731272, 115, 90
1360731362, 117, 90
1360731452, 116, 90
1360731542, 115, 90
1360731632, 114, 90
1360731722, 154, 90
1360731812, 180, 90
1360731902, 173, 90
1360731992, 171, 90
1360732082, 169, 90
1360732172, 197, 90
1360732262, 211, 90
1360732352, 209, 90
1360732442, 211, 90
1360732532, 210, 90
1360732622, 211, 90
1360732712, 208, 90
1360732802, 178, 90
1360732892, 161, 90
1360732982, 160, 90
1360733072, 160, 90
1360733162, 160, 90
1360733252, 162, 90
1360733342, 161, 90
1360733432, 159, 90
1360733522, 159, 90
1360733612, 161, 90
1360733702, 159, 90
1360733792, 161, 90
1360733882, 158, 90
1360733972, 157, 90
1360734062, 159, 90
1360734152, 160, 90
1360734242, 156, 90
1360734332, 157, 90
1360734422, 154, 90
1360734512, 152, 90
1360734602, 151, 90
1360734692, 151, 90
1360734782, 154, 90
1360734872, 151, 90
1360734962, 152, 90
1360735052, 152, 90
1360735142, 156, 90
1360735232, 154, 90
1360735322, 200, 90
1360735412, 211, 90
1360735502, 207, 90
1360735592, 206, 90
1360735682, 208, 90
1360735772, 206, 90
1360735862, 194, 90
1360735952, 168, 90
1360736042, 166, 90
1360736132, 167, 90
1360736222, 170, 90
1360736312, 142, 90
1360736402, 118, 90
1360736492, 117, 90
1360736582, 118, 90
1360736672, 117, 90
1360736762, 116, 90
1360736852, 116, 90
1360736942, 114, 90
1360737032, 117, 90
1360737122, 118, 90
1360737212, 115, 90
1360737302, 115, 90
1360737392, 116, 90
1360737482, 114, 90
1360737572, 115, 90
1360737662, 117, 90
1360737752, 119, 90
1360737842, 117, 90
1360737932, 116, 90
1360738022, 115, 90
1360738112, 117, 90
1360738202, 117, 90
1360738292, 115, 90
1360738382, 116, 90
1360738472, 118, 90
1360738562, 116, 90
1360738652, 116, 90
1360738742, 113, 90
1360738832, 159, 90
1360738922, 1978, 90
1360739012, 2324, 90
1360739102, 780, 90
1360739192, 173, 90
1360739282, 173, 90
1360739372, 172, 90
1360739462, 171, 90
1360739552, 181, 90
1360739642, 186, 90
1360739732, 181, 90
1360739822, 2178, 90
1360739912, 3666, 90
1360740002, 2229, 90
1360740092, 2221, 90
1360740182, 2228, 90
1360740272, 2230, 90
1360740362, 2228, 90
1360740452, 2227, 90
1360740542, 2221, 90
1360740632, 2222, 90
1360740722, 2569, 90
1360740812, 2906, 90
1360740902, 2619, 90
1360740992, 1220, 90
1360741082, 1292, 90
1360741172, 1212, 90
1360741262, 119, 90
1360741352, 119, 90
1360741442, 119, 90
1360741532, 120, 90
1360741622, 121, 90
1360741712, 118, 90
1360741906, 188, 90
1360741996, 183, 90
1360742086, 178, 90
1360742176, 178, 90
1360742266, 174, 90
1360742356, 177, 90
1360742446, 174, 90
1360742536, 174, 90
1360742626, 174, 90
1360742716, 174, 90
1360742806, 172, 90
1360742896, 172, 90
1360742986, 172, 90
1360743076, 171, 90
1360743166, 153, 90
1360743256, 144, 90
1360743346, 168, 90
1360743436, 165, 90
1360743526, 166, 90
1360743616, 168, 90
1360743706, 167, 90
1360743796, 168, 90
1360743886, 196, 90
1360743976, 2317, 90
1360744066, 2328, 90
1360744156, 2318, 90
1360744246, 2317, 90
1360744336, 2328, 90
1360744426, 2313, 90
1360744516, 2303, 90
1360744606, 2309, 90
1360744696, 2288, 90
1360744786, 631, 90
1360744876, 172, 90
1360744966, 172, 90
1360745056, 174, 90
1360745146, 175, 90
1360745236, 264, 90
1360745326, 1426, 90
